"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)","speed (km/sec)","vr (km/sec)","vi (km/sec)"
29 Feb 2024 06:17:00.000,-9821.157813,7795.454275,24540.178612,-0.194629,-2.982134,-2.232889,3.730522,-2.762575,2.506985
29 Feb 2024 06:18:00.000,-9832.482314,7616.288248,24405.368784,-0.183303,-2.991019,-2.261108,3.753985,-2.780448,2.522204
29 Feb 2024 06:19:00.000,-9843.121010,7436.590571,24268.855137,-0.171755,-2.999857,-2.289688,3.777739,-2.798454,2.537709
29 Feb 2024 06:20:00.000,-9853.060408,7256.364154,24130.615761,-0.159980,-3.008645,-2.318637,3.801791,-2.816596,2.553507
29 Feb 2024 06:21:00.000,-9862.286635,7075.612116,23990.628239,-0.147970,-3.017379,-2.347964,3.826148,-2.834875,2.569609
29 Feb 2024 06:22:00.000,-9870.785422,6894.337789,23848.869627,-0.135718,-3.026055,-2.377679,3.850816,-2.853293,2.586021
29 Feb 2024 06:23:00.000,-9878.542092,6712.544741,23705.316436,-0.123219,-3.034670,-2.407789,3.875804,-2.871852,2.602753
29 Feb 2024 06:24:00.000,-9885.541539,6530.236782,23559.944622,-0.110464,-3.043220,-2.438305,3.901117,-2.890553,2.619813
29 Feb 2024 06:25:00.000,-9891.768216,6347.417980,23412.729557,-0.097446,-3.051699,-2.469236,3.926766,-2.909398,2.637213
29 Feb 2024 06:26:00.000,-9897.206113,6164.092675,23263.646020,-0.084157,-3.060104,-2.500593,3.952756,-2.928389,2.654961
29 Feb 2024 06:27:00.000,-9901.838744,5980.265499,23112.668172,-0.070590,-3.068428,-2.532385,3.979097,-2.947528,2.673067
29 Feb 2024 06:28:00.000,-9905.649122,5795.941387,22959.769537,-0.056735,-3.076668,-2.564625,4.005797,-2.966817,2.691543
29 Feb 2024 06:29:00.000,-9908.619744,5611.125599,22804.922981,-0.042583,-3.084818,-2.597322,4.032865,-2.986256,2.710400
29 Feb 2024 06:30:00.000,-9910.732564,5425.823737,22648.100689,-0.028127,-3.092871,-2.630489,4.060309,-3.005849,2.729649
29 Feb 2024 06:31:00.000,-9911.968977,5240.041767,22489.274144,-0.013355,-3.100822,-2.664137,4.088141,-3.025596,2.749303
29 Feb 2024 06:32:00.000,-9912.309788,5053.786039,22328.414101,0.001741,-3.108663,-2.698278,4.116369,-3.045499,2.769374
29 Feb 2024 06:33:00.000,-9911.735195,4867.063313,22165.490563,0.017173,-3.116388,-2.732926,4.145003,-3.065559,2.789875
29 Feb 2024 06:34:00.000,-9910.224756,4679.880780,22000.472756,0.032951,-3.123989,-2.768094,4.174055,-3.085779,2.810820
29 Feb 2024 06:35:00.000,-9907.757368,4492.246090,21833.329101,0.049087,-3.131459,-2.803794,4.203535,-3.106159,2.832223
29 Feb 2024 06:36:00.000,-9904.311230,4304.167381,21664.027185,0.065591,-3.138789,-2.840042,4.233455,-3.126701,2.854099
29 Feb 2024 06:37:00.000,-9899.863821,4115.653309,21492.533735,0.082478,-3.145971,-2.876853,4.263826,-3.147406,2.876465
29 Feb 2024 06:38:00.000,-9894.391862,3926.713077,21318.814584,0.099759,-3.152994,-2.914240,4.294661,-3.168276,2.899335
29 Feb 2024 06:39:00.000,-9887.871285,3737.356475,21142.834640,0.117447,-3.159848,-2.952220,4.325972,-3.189311,2.922727
29 Feb 2024 06:40:00.000,-9880.277194,3547.593912,20964.557857,0.135558,-3.166524,-2.990808,4.357773,-3.210512,2.946659
29 Feb 2024 06:41:00.000,-9871.583830,3357.436456,20783.947194,0.154106,-3.173010,-3.030023,4.390077,-3.231881,2.971149
29 Feb 2024 06:42:00.000,-9861.764532,3166.895879,20600.964585,0.173106,-3.179293,-3.069881,4.422900,-3.253417,2.996217
29 Feb 2024 06:43:00.000,-9850.791689,2975.984700,20415.570898,0.192574,-3.185361,-3.110400,4.456254,-3.275122,3.021884
29 Feb 2024 06:44:00.000,-9838.636703,2784.716236,20227.725899,0.212528,-3.191200,-3.151600,4.490157,-3.296995,3.048169
29 Feb 2024 06:45:00.000,-9825.269936,2593.104650,20037.388208,0.232984,-3.196796,-3.193499,4.524624,-3.319037,3.075096
29 Feb 2024 06:46:00.000,-9810.660659,2401.165011,19844.515262,0.253962,-3.202132,-3.236117,4.559671,-3.341247,3.102688
29 Feb 2024 06:47:00.000,-9794.777006,2208.913354,19649.063266,0.275481,-3.207193,-3.279476,4.595317,-3.363625,3.130969
29 Feb 2024 06:48:00.000,-9777.585911,2016.366742,19450.987150,0.297561,-3.211961,-3.323597,4.631580,-3.386170,3.159966
29 Feb 2024 06:49:00.000,-9759.053049,1823.543339,19250.240523,0.320224,-3.216416,-3.368502,4.668477,-3.408881,3.189704
29 Feb 2024 06:50:00.000,-9739.142778,1630.462485,19046.775621,0.343493,-3.220538,-3.414215,4.706030,-3.431756,3.220213
29 Feb 2024 06:51:00.000,-9717.818064,1437.144776,18840.543258,0.367391,-3.224307,-3.460761,4.744259,-3.454794,3.251522
29 Feb 2024 06:52:00.000,-9695.040417,1243.612152,18631.492770,0.391943,-3.227697,-3.508163,4.783185,-3.477991,3.283662
29 Feb 2024 06:53:00.000,-9670.769810,1049.887993,18419.571965,0.417175,-3.230686,-3.556448,4.822830,-3.501345,3.316666
29 Feb 2024 06:54:00.000,-9644.964600,855.997219,18204.727060,0.443116,-3.233245,-3.605643,4.863218,-3.524852,3.350568
29 Feb 2024 06:55:00.000,-9617.581446,661.966405,17986.902628,0.469793,-3.235348,-3.655777,4.904374,-3.548508,3.385406
29 Feb 2024 06:56:00.000,-9588.575210,467.823895,17766.041531,0.497239,-3.236962,-3.706877,4.946322,-3.572307,3.421217
29 Feb 2024 06:57:00.000,-9557.898867,273.599937,17542.084861,0.525484,-3.238055,-3.758974,4.989090,-3.596244,3.458041
29 Feb 2024 06:58:00.000,-9525.503400,79.326823,17314.971875,0.554564,-3.238593,-3.812099,5.032705,-3.620311,3.495922
29 Feb 2024 06:59:00.000,-9491.337685,-114.960962,17084.639925,0.584514,-3.238536,-3.866285,5.077197,-3.644501,3.534903
29 Feb 2024 07:00:00.000,-9455.348382,-309.226567,16851.024392,0.615372,-3.237844,-3.921564,5.122595,-3.668804,3.575033
29 Feb 2024 07:01:00.000,-9417.479803,-503.430603,16614.058618,0.647179,-3.236473,-3.977972,5.168933,-3.693210,3.616360
29 Feb 2024 07:02:00.000,-9377.673780,-697.530936,16373.673828,0.679976,-3.234377,-4.035545,5.216242,-3.717707,3.658939
29 Feb 2024 07:03:00.000,-9335.869525,-891.482484,16129.799064,0.713810,-3.231502,-4.094318,5.264558,-3.742281,3.702824
29 Feb 2024 07:04:00.000,-9292.003473,-1085.236976,15882.361109,0.748727,-3.227796,-4.154331,5.313918,-3.766916,3.748076
29 Feb 2024 07:05:00.000,-9246.009126,-1278.742700,15631.284414,0.784778,-3.223197,-4.215624,5.364360,-3.791595,3.794755
29 Feb 2024 07:06:00.000,-9197.816872,-1471.944226,15376.491023,0.822016,-3.217641,-4.278236,5.415923,-3.816298,3.842928
29 Feb 2024 07:07:00.000,-9147.353806,-1664.782100,15117.900504,0.860498,-3.211059,-4.342210,5.468651,-3.841003,3.892665
29 Feb 2024 07:08:00.000,-9094.543528,-1857.192514,14855.429875,0.900283,-3.203375,-4.407588,5.522586,-3.865683,3.944040
29 Feb 2024 07:09:00.000,-9039.305932,-2049.106942,14588.993539,0.941436,-3.194508,-4.474415,5.577775,-3.890311,3.997131
29 Feb 2024 07:10:00.000,-8981.556982,-2240.451737,14318.503220,0.984023,-3.184367,-4.542737,5.634266,-3.914853,4.052021
29 Feb 2024 07:11:00.000,-8921.208467,-2431.147702,14043.867904,1.028117,-3.172858,-4.612598,5.692110,-3.939274,4.108799
29 Feb 2024 07:12:00.000,-8858.167746,-2621.109601,13764.993789,1.073793,-3.159875,-4.684047,5.751359,-3.963533,4.167558
29 Feb 2024 07:13:00.000,-8792.337472,-2810.245638,13481.784245,1.121133,-3.145304,-4.757129,5.812070,-3.987582,4.228397
29 Feb 2024 07:14:00.000,-8723.615297,-2998.456872,13194.139785,1.170222,-3.129021,-4.831894,5.874299,-4.011370,4.291422
29 Feb 2024 07:15:00.000,-8651.893564,-3185.636582,12901.958056,1.221151,-3.110890,-4.908389,5.938108,-4.034839,4.356743
29 Feb 2024 07:16:00.000,-8577.058968,-3371.669563,12605.133842,1.274018,-3.090764,-4.986661,6.003560,-4.057921,4.424478
29 Feb 2024 07:17:00.000,-8498.992208,-3556.431350,12303.559100,1.328926,-3.068482,-5.066757,6.070721,-4.080543,4.494755
29 Feb 2024 07:18:00.000,-8417.567610,-3739.787365,11997.123020,1.385983,-3.043867,-5.148723,6.139660,-4.102620,4.567705
29 Feb 2024 07:19:00.000,-8332.652730,-3921.591971,11685.712127,1.445306,-3.016726,-5.232602,6.210448,-4.124059,4.643469
29 Feb 2024 07:20:00.000,-8244.107936,-4101.687436,11369.210429,1.507020,-2.986850,-5.318434,6.283161,-4.144751,4.722198
29 Feb 2024 07:21:00.000,-8151.785972,-4279.902780,11047.499611,1.571253,-2.954006,-5.406255,6.357876,-4.164578,4.804048
29 Feb 2024 07:22:00.000,-8055.531494,-4456.052504,10720.459315,1.638146,-2.917942,-5.496099,6.434672,-4.183402,4.889187
29 Feb 2024 07:23:00.000,-7955.180596,-4629.935195,10387.967483,1.707845,-2.878379,-5.587988,6.513633,-4.201071,4.977791
29 Feb 2024 07:24:00.000,-7850.560315,-4801.331970,10049.900813,1.780504,-2.835013,-5.681940,6.594842,-4.217412,5.070046
29 Feb 2024 07:25:00.000,-7741.488131,-4970.004772,9706.135328,1.856289,-2.787510,-5.777960,6.678386,-4.232230,5.166147
29 Feb 2024 07:26:00.000,-7627.771459,-5135.694486,9356.547095,1.935369,-2.735500,-5.876041,6.764353,-4.245302,5.266297
29 Feb 2024 07:27:00.000,-7509.207145,-5298.118863,9001.013112,2.017927,-2.678581,-5.976158,6.852831,-4.256380,5.370710
29 Feb 2024 07:28:00.000,-7385.580984,-5456.970237,8639.412413,2.104150,-2.616308,-6.078268,6.943908,-4.265180,5.479607
29 Feb 2024 07:29:00.000,-7256.667264,-5611.913022,8271.627418,2.194233,-2.548194,-6.182300,7.037669,-4.271384,5.593216
29 Feb 2024 07:30:00.000,-7122.228369,-5762.580975,7897.545583,2.288377,-2.473703,-6.288156,7.134198,-4.274630,5.711770
29 Feb 2024 07:31:00.000,-6982.014460,-5908.574207,7517.061417,2.386788,-2.392250,-6.395698,7.233573,-4.274511,5.835506
29 Feb 2024 07:32:00.000,-6835.763272,-6049.455953,7130.078918,2.489675,-2.303189,-6.504746,7.335863,-4.270563,5.964661
29 Feb 2024 07:33:00.000,-6683.200070,-6184.749084,6736.514518,2.597244,-2.205819,-6.615064,7.441129,-4.262267,6.099465
29 Feb 2024 07:34:00.000,-6524.037829,-6313.932389,6336.300631,2.709698,-2.099373,-6.726354,7.549415,-4.249034,6.240142
29 Feb 2024 07:35:00.000,-6357.977696,-6436.436646,5929.389899,2.827226,-1.983016,-6.838236,7.660747,-4.230203,6.386895
29 Feb 2024 07:36:00.000,-6184.709833,-6551.640541,5515.760263,2.950004,-1.855846,-6.950244,7.775126,-4.205030,6.539901
29 Feb 2024 07:37:00.000,-6003.914753,-6658.866510,5095.420980,3.078177,-1.716891,-7.061799,7.892521,-4.172680,6.699301
29 Feb 2024 07:38:00.000,-5815.265273,-6757.376630,4668.419727,3.211854,-1.565110,-7.172194,8.012861,-4.132225,6.865177
29 Feb 2024 07:39:00.000,-5618.429256,-6846.368731,4234.850940,3.351088,-1.399404,-7.280574,8.136023,-4.082628,7.037544
29 Feb 2024 07:40:00.000,-5413.073324,-6924.972976,3794.865501,3.495864,-1.218619,-7.385908,8.261824,-4.022749,7.216317
29 Feb 2024 07:41:00.000,-5198.867766,-6992.249232,3348.681902,3.646071,-1.021569,-7.486969,8.390002,-3.951335,7.401290
29 Feb 2024 07:42:00.000,-4975.492878,-7047.185674,2896.598943,3.801481,-0.807055,-7.582303,8.520207,-3.867028,7.592102
29 Feb 2024 07:43:00.000,-4742.646998,-7088.699161,2439.009945,3.961716,-0.573905,-7.670209,8.651975,-3.768374,7.788198
29 Feb 2024 07:44:00.000,-4500.056486,-7115.638096,1976.418345,4.126213,-0.321018,-7.748715,8.784718,-3.653840,7.988788
29 Feb 2024 07:45:00.000,-4247.487875,-7126.788575,1509.454361,4.294189,-0.047430,-7.815565,8.917699,-3.521846,8.192799
29 Feb 2024 07:46:00.000,-3984.762334,-7120.884791,1038.892153,4.464601,0.247610,-7.868216,9.050016,-3.370813,8.398834
29 Feb 2024 07:47:00.000,-3711.772441,-7096.624699,565.666613,4.636104,0.564543,-7.903858,9.180585,-3.199223,8.605122
29 Feb 2024 07:48:00.000,-3428.501073,-7052.691970,90.888512,4.807028,0.903383,-7.919449,9.308130,-3.005706,8.809485
29 Feb 2024 07:49:00.000,-3135.041845,-6987.785063,-384.143692,4.975351,1.263601,-7.911788,9.431182,-2.789147,9.009320
29 Feb 2024 07:50:00.000,-2831.620193,-6900.653882,-857.937493,5.138702,1.643992,-7.877628,9.548088,-2.548806,9.201607
29 Feb 2024 07:51:00.000,-2518.613662,-6790.143868,-1328.807829,5.294388,2.042558,-7.813828,9.657043,-2.284461,9.382949
29 Feb 2024 07:52:00.000,-2196.569500,-6655.246390,-1794.888953,5.439459,2.456421,-7.717540,9.756133,-1.996543,9.549657
29 Feb 2024 07:53:00.000,-1866.217227,-6495.153172,-2254.158855,5.570810,2.881778,-7.586441,9.843407,-1.686261,9.697896
29 Feb 2024 07:54:00.000,-1528.473705,-6309.311126,-2704.477672,5.685328,3.313936,-7.418967,9.916965,-1.355695,9.823863
29 Feb 2024 07:55:00.000,-1184.438359,-6097.472823,-3143.640093,5.780073,3.747427,-7.214534,9.975067,-1.007819,9.924024
29 Feb 2024 07:56:00.000,-835.376938,-5859.737076,-3569.439968,5.852474,4.176221,-6.973721,10.016239,-0.646459,9.995356
29 Feb 2024 07:57:00.000,-482.693309,-5596.574161,-3979.743261,5.900528,4.594019,-6.698361,10.039387,-0.276160,10.035588
29 Feb 2024 07:58:00.000,-127.890346,-5308.831319,-4372.563621,5.922961,4.994616,-6.391532,10.043871,0.098027,10.043393
29 Feb 2024 07:59:00.000,227.477424,-4997.716202,-4746.133777,5.919338,5.372264,-6.057429,10.029568,0.470829,10.018510
29 Feb 2024 08:00:00.000,581.855416,-4664.758718,-5098.965859,5.890091,5.722019,-5.701124,9.996874,0.837051,9.961768
29 Feb 2024 08:01:00.000,933.740131,-4311.754590,-5429.895040,5.836475,6.040000,-5.328256,9.946676,1.191878,9.875008
29 Feb 2024 08:02:00.000,1281.725252,-3940.696207,-5738.103036,5.760451,6.323548,-4.944679,9.880279,1.531118,9.760922
29 Feb 2024 08:03:00.000,1624.539025,-3553.697683,-6023.120776,5.664514,6.571261,-4.556128,9.799311,1.851379,9.622832
29 Feb 2024 08:04:00.000,1961.070648,-3152.920978,-6284.812116,5.551501,6.782926,-4.167925,9.705609,2.150156,9.464443
29 Feb 2024 08:05:00.000,2290.385022,-2740.508908,-6523.342439,5.424401,6.959363,-3.784770,9.601112,2.425832,9.289601
29 Feb 2024 08:06:00.000,2611.726606,-2318.529067,-6739.137000,5.286186,7.102223,-3.410612,9.487761,2.677620,9.102085
29 Feb 2024 08:07:00.000,2924.514145,-1888.930729,-6932.833998,5.139675,7.213763,-3.048597,9.367421,2.905447,8.905445
29 Feb 2024 08:08:00.000,3228.328546,-1453.515000,-7105.236739,4.987442,7.296630,-2.701091,9.241822,3.109825,8.702889
29 Feb 2024 08:09:00.000,3522.896274,-1013.917168,-7257.268264,4.831759,7.353676,-2.369733,9.112523,3.291704,8.497221
29 Feb 2024 08:10:00.000,3808.070395,-571.599377,-7389.930669,4.674573,7.387799,-2.055535,8.980892,3.452350,8.290820
29 Feb 2024 08:11:00.000,4083.810989,-127.851419,-7504.270331,4.517506,7.401829,-1.758979,8.848104,3.593221,8.085648
29 Feb 2024 08:12:00.000,4350.166195,316.202564,-7601.349401,4.361876,7.398448,-1.480126,8.715146,3.715876,7.883275
29 Feb 2024 08:13:00.000,4607.254714,759.593430,-7682.223355,4.208723,7.380135,-1.218709,8.582831,3.821902,7.684923
29 Feb 2024 08:14:00.000,4855.250221,1201.494067,-7747.924025,4.058845,7.349141,-0.974218,8.451816,3.912859,7.491511
29 Feb 2024 08:15:00.000,5094.367882,1641.205358,-7799.447356,3.912833,7.307483,-0.745978,8.322623,3.990240,7.303700
29 Feb 2024 08:16:00.000,5324.852956,2078.141996,-7837.745075,3.771105,7.256939,-0.533199,8.195651,4.055453,7.121938
29 Feb 2024 08:17:00.000,5546.971364,2511.818770,-7863.719503,3.633936,7.199069,-0.335031,8.071204,4.109800,6.946501
29 Feb 2024 08:18:00.000,5761.002019,2941.837723,-7878.220813,3.501489,7.135227,-0.150591,7.949501,4.154476,6.777529
29 Feb 2024 08:19:00.000,5967.230701,3367.876392,-7882.046133,3.373834,7.066578,0.021004,7.830691,4.190565,6.615050
29 Feb 2024 08:20:00.000,6165.945239,3789.677218,-7875.940014,3.250972,6.994123,0.180620,7.714868,4.219048,6.459011
29 Feb 2024 08:21:00.000,6357.431799,4207.038151,-7860.595846,3.132849,6.918715,0.329094,7.602083,4.240803,6.309299
29 Feb 2024 08:22:00.000,6541.972066,4619.804391,-7836.657937,3.019371,6.841079,0.467225,7.492347,4.256616,6.165751
29 Feb 2024 08:23:00.000,6719.841174,5027.861182,-7804.723993,2.910416,6.761828,0.595767,7.385647,4.267187,6.028175
29 Feb 2024 08:24:00.000,6891.306213,5431.127582,-7765.347836,2.805840,6.681479,0.715428,7.281946,4.273138,5.896357
29 Feb 2024 08:25:00.000,7056.625215,5829.551081,-7719.042224,2.705484,6.600464,0.826869,7.181190,4.275020,5.770068
29 Feb 2024 08:26:00.000,7216.046499,6223.102995,-7666.281669,2.609185,6.519147,0.930705,7.083314,4.273324,5.649075
29 Feb 2024 08:27:00.000,7369.808316,6611.774522,-7607.505205,2.516772,6.437830,1.027503,6.988244,4.268481,5.533139
29 Feb 2024 08:28:00.000,7518.138698,6995.573375,-7543.119044,2.428074,6.356762,1.117790,6.895899,4.260876,5.422025
29 Feb 2024 08:29:00.000,7661.255484,7374.520920,-7473.499099,2.342924,6.276149,1.202051,6.806194,4.250846,5.315504
29 Feb 2024 08:30:00.000,7799.366470,7748.649748,-7398.993365,2.261154,6.196162,1.280731,6.719041,4.238691,5.213350
29 Feb 2024 08:31:00.000,7932.669644,8118.001608,-7319.924136,2.182605,6.116936,1.354243,6.634353,4.224676,5.115345
29 Feb 2024 08:32:00.000,8061.353490,8482.625666,-7236.590064,2.107120,6.038583,1.422962,6.552042,4.209035,5.021283
29 Feb 2024 08:33:00.000,8185.597336,8842.577026,-7149.268073,2.034549,5.961190,1.487237,6.472021,4.191976,4.930963
29 Feb 2024 08:34:00.000,8305.571724,9197.915483,-7058.215111,1.964751,5.884827,1.547386,6.394204,4.173681,4.844195
29 Feb 2024 08:35:00.000,8421.438803,9548.704475,-6963.669766,1.897587,5.809547,1.603704,6.318508,4.154314,4.760799
29 Feb 2024 08:36:00.000,8533.352719,9895.010197,-6865.853753,1.832929,5.735388,1.656458,6.244851,4.134019,4.680604
29 Feb 2024 08:37:00.000,8641.460017,10236.900859,-6764.973268,1.770651,5.662380,1.705899,6.173155,4.112922,4.603446
29 Feb 2024 08:38:00.000,8745.900019,10574.446059,-6661.220231,1.710638,5.590539,1.752252,6.103344,4.091136,4.529173
29 Feb 2024 08:39:00.000,8846.805212,10907.716265,-6554.773427,1.652779,5.519878,1.795730,6.035344,4.068763,4.457640
29 Feb 2024 08:40:00.000,8944.301607,11236.782379,-6445.799541,1.596968,5.450401,1.836525,5.969087,4.045890,4.388709
29 Feb 2024 08:41:00.000,9038.509091,11561.715373,-6334.454111,1.543106,5.382104,1.874815,5.904503,4.022597,4.322253
29 Feb 2024 08:42:00.000,9129.541767,11882.585993,-6220.882395,1.491100,5.314984,1.910765,5.841529,3.998953,4.258149
29 Feb 2024 08:43:00.000,9217.508271,12199.464509,-6105.220164,1.440861,5.249030,1.944527,5.780102,3.975021,4.196282
29 Feb 2024 08:44:00.000,9302.512074,12512.420513,-5987.594431,1.392305,5.184228,1.976242,5.720163,3.950856,4.136545
29 Feb 2024 08:45:00.000,9384.651774,12821.522758,-5868.124109,1.345353,5.120565,2.006038,5.661656,3.926507,4.078835
29 Feb 2024 08:46:00.000,9464.021367,13126.839018,-5746.920623,1.299932,5.058023,2.034037,5.604527,3.902018,4.023056
29 Feb 2024 08:47:00.000,9540.710501,13428.435991,-5624.088468,1.255969,4.996583,2.060348,5.548724,3.877426,3.969118
29 Feb 2024 08:48:00.000,9614.804720,13726.379212,-5499.725711,1.213400,4.936225,2.085076,5.494197,3.852767,3.916935
29 Feb 2024 08:49:00.000,9686.385693,14020.732991,-5373.924465,1.172161,4.876928,2.108316,5.440900,3.828071,3.866427
29 Feb 2024 08:50:00.000,9755.531425,14311.560365,-5246.771316,1.132193,4.818671,2.130157,5.388787,3.803364,3.817518
29 Feb 2024 08:51:00.000,9822.316464,14598.923068,-5118.347714,1.093440,4.761432,2.150680,5.337816,3.778671,3.770136
29 Feb 2024 08:52:00.000,9886.812082,14882.881507,-4988.730338,1.055849,4.705189,2.169964,5.287945,3.754012,3.724212
29 Feb 2024 08:53:00.000,9949.086461,15163.494750,-4857.991424,1.019369,4.649919,2.188079,5.239136,3.729407,3.679683
29 Feb 2024 08:54:00.000,10009.204856,15440.820523,-4726.199075,0.983954,4.595600,2.205091,5.191352,3.704872,3.636489
29 Feb 2024 08:55:00.000,10067.229752,15714.915214,-4593.417542,0.949558,4.542210,2.221064,5.144556,3.680421,3.594572
29 Feb 2024 08:56:00.000,10123.221012,15985.833881,-4459.707479,0.916139,4.489726,2.236054,5.098714,3.656068,3.553878
29 Feb 2024 08:57:00.000,10177.236016,16253.630261,-4325.126190,0.883656,4.438127,2.250115,5.053794,3.631823,3.514356
29 Feb 2024 08:58:00.000,10229.329792,16518.356794,-4189.727843,0.852071,4.387391,2.263299,5.009765,3.607696,3.475956
29 Feb 2024 08:59:00.000,10279.555134,16780.064637,-4053.563679,0.821349,4.337497,2.275651,4.966597,3.583696,3.438634
29 Feb 2024 09:00:00.000,10327.962721,17038.803688,-3916.682197,0.791455,4.288425,2.287218,4.924261,3.559831,3.402346
29 Feb 2024 09:01:00.000,10374.601224,17294.622610,-3779.129332,0.762355,4.240153,2.298039,4.882731,3.536106,3.367049
29 Feb 2024 09:02:00.000,10419.517408,17547.568857,-3640.948615,0.734020,4.192662,2.308154,4.841981,3.512527,3.332706
29 Feb 2024 09:03:00.000,10462.756225,17797.688701,-3502.181324,0.706420,4.145933,2.317599,4.801984,3.489100,3.299278
29 Feb 2024 09:04:00.000,10504.360908,18045.027257,-3362.866621,0.679526,4.099946,2.326407,4.762718,3.465827,3.266730
29 Feb 2024 09:05:00.000,10544.373050,18289.628512,-3223.041686,0.653313,4.054684,2.334613,4.724160,3.442713,3.235030
29 Feb 2024 09:06:00.000,10582.832692,18531.535356,-3082.741829,0.627754,4.010126,2.342244,4.686288,3.419760,3.204143
29 Feb 2024 09:07:00.000,10619.778390,18770.789606,-2942.000610,0.602826,3.966258,2.349330,4.649081,3.396971,3.174042
29 Feb 2024 09:08:00.000,10655.247290,19007.432036,-2800.849937,0.578507,3.923060,2.355898,4.612518,3.374347,3.144695
29 Feb 2024 09:09:00.000,10689.275193,19241.502405,-2659.320165,0.554773,3.880516,2.361972,4.576581,3.351889,3.116076
29 Feb 2024 09:10:00.000,10721.896622,19473.039486,-2517.440187,0.531604,3.838611,2.367576,4.541250,3.329599,3.088159
29 Feb 2024 09:11:00.000,10753.144877,19702.081091,-2375.237514,0.508980,3.797328,2.372732,4.506509,3.307476,3.060918
29 Feb 2024 09:12:00.000,10783.052091,19928.664101,-2232.738359,0.486883,3.756652,2.377462,4.472339,3.285523,3.034330
29 Feb 2024 09:13:00.000,10811.649287,20152.824489,-2089.967705,0.465294,3.716568,2.381786,4.438725,3.263738,3.008371
29 Feb 2024 09:14:00.000,10838.966426,20374.597349,-1946.949377,0.444196,3.677062,2.385722,4.405651,3.242121,2.983021
29 Feb 2024 09:15:00.000,10865.032454,20594.016917,-1803.706104,0.423572,3.638120,2.389288,4.373102,3.220673,2.958258
29 Feb 2024 09:16:00.000,10889.875347,20811.116604,-1660.259578,0.403406,3.599727,2.392500,4.341063,3.199392,2.934062
29 Feb 2024 09:17:00.000,10913.522155,21025.929011,-1516.630514,0.383684,3.561872,2.395375,4.309520,3.178278,2.910415
29 Feb 2024 09:18:00.000,10935.999041,21238.485957,-1372.838697,0.364391,3.524540,2.397928,4.278460,3.157330,2.887298
29 Feb 2024 09:19:00.000,10957.331317,21448.818503,-1228.903037,0.345513,3.487720,2.400173,4.247870,3.136546,2.864694
29 Feb 2024 09:20:00.000,10977.543487,21656.956972,-1084.841610,0.327037,3.451399,2.402123,4.217736,3.115927,2.842587
29 Feb 2024 09:21:00.000,10996.659272,21862.930970,-940.671704,0.308950,3.415565,2.403791,4.188048,3.095470,2.820960
29 Feb 2024 09:22:00.000,11014.701652,22066.769410,-796.409861,0.291240,3.380208,2.405189,4.158794,3.075174,2.799799
29 Feb 2024 09:23:00.000,11031.692888,22268.500530,-652.071910,0.273896,3.345316,2.406330,4.129962,3.055037,2.779088
29 Feb 2024 09:24:00.000,11047.654559,22468.151913,-507.673010,0.256906,3.310879,2.407223,4.101541,3.035060,2.758814
29 Feb 2024 09:25:00.000,11062.607583,22665.750508,-363.227679,0.240259,3.276885,2.407879,4.073522,3.015239,2.738963
29 Feb 2024 09:26:00.000,11076.572250,22861.322645,-218.749826,0.223945,3.243325,2.408309,4.045894,2.995573,2.719523
29 Feb 2024 09:27:00.000,11089.568243,23054.894056,-74.252785,0.207954,3.210189,2.408520,4.018648,2.976061,2.700480
29 Feb 2024 09:28:00.000,11101.614661,23246.489893,70.250662,0.192277,3.177468,2.408524,3.991774,2.956700,2.681824
29 Feb 2024 09:29:00.000,11112.730048,23436.134741,214.748255,0.176905,3.145151,2.408327,3.965263,2.937490,2.663543
29 Feb 2024 09:30:00.000,11122.932407,23623.852637,359.228232,0.161828,3.113231,2.407938,3.939107,2.918429,2.645625
29 Feb 2024 09:31:00.000,11132.239225,23809.667086,503.679303,0.147039,3.081698,2.407364,3.913296,2.899514,2.628061
29 Feb 2024 09:32:00.000,11140.667494,23993.601076,648.090631,0.132529,3.050545,2.406614,3.887824,2.880745,2.610840
29 Feb 2024 09:33:00.000,11148.233724,24175.677092,792.451810,0.118291,3.019761,2.405694,3.862682,2.862118,2.593953
29 Feb 2024 09:34:00.000,11154.953968,24355.917129,936.752842,0.104316,2.989341,2.404610,3.837863,2.843634,2.577390
29 Feb 2024 09:35:00.000,11160.843834,24534.342711,1080.984122,0.090598,2.959275,2.403369,3.813358,2.825289,2.561141
29 Feb 2024 09:36:00.000,11165.918503,24710.974898,1225.136416,0.077129,2.929556,2.401978,3.789162,2.807082,2.545199
29 Feb 2024 09:37:00.000,11170.192747,24885.834302,1369.200850,0.063903,2.900177,2.400442,3.765267,2.789011,2.529556
29 Feb 2024 09:38:00.000,11173.680937,25058.941100,1513.168886,0.050914,2.871131,2.398766,3.741666,2.771075,2.514202
